,ID,name,name:en,landuse,addr:province,addr:city,addr:district,description,type,total,brownfield,commercial,construction,farmland,forest,grass,industrial,residential,retail,NTL,Over illumination,Tresspass,Clutter,geometry,brownfield_mean_distance,brownfield_mean_NTL,commercial_mean_distance,commercial_mean_NTL,construction_mean_distance,construction_mean_NTL,farmland_mean_distance,farmland_mean_NTL,forest_mean_distance,forest_mean_NTL,grass_mean_distance,grass_mean_NTL,industrial_mean_distance,industrial_mean_NTL,residential_mean_distance,residential_mean_NTL,retail_mean_distance,retail_mean_NTL,Over_illumination,centroid
2521,2521,翠湖山庄,,residential,,,,,,199.0,5.0,17.0,13.0,0.0,0.0,18.0,2.0,128.0,4.0,38.22499847412109,7051.75,1.0563259353885908,0.0026360860652201,"POLYGON ((113.3468391 23.1290347, 113.346691 23.1307651, 113.3472366 23.1312449, 113.3480626 23.1311127, 113.3486744 23.1306724, 113.3485176 23.1302246, 113.3481113 23.1290647, 113.3468391 23.1290347))",2405.8539366198374,33.960000599999994,1911.5056383111023,41.727058823529404,1996.6563261734982,33.119615384615386,,,,,1341.5060059381192,34.56361194444444,1743.5973750727476,39.9875015,1639.0864336123143,34.92976565625,2229.392592685166,39.655,7051.750027000001,POINT (113.34758866362596 23.130132111804105)
2522,2522,石牌村,,residential,,,,,,242.0,1.0,29.0,11.0,0.0,18.0,31.0,1.0,127.0,5.0,36.75,8850.8203125,1.3859559960983971,0.0031794722817467,"POLYGON ((113.3333722 23.1351329, 113.3338803 23.1352725, 113.3339209 23.1355542, 113.3339941 23.1356938, 113.3347339 23.1358608, 113.3349911 23.1351252, 113.335466 23.1349694, 113.3365404 23.1350762, 113.3367181 23.1355768, 113.3368675 23.1355631, 113.3368831 23.1359524, 113.3373746 23.1359603, 113.3378158 23.1302503, 113.3373208 23.1302106, 113.336294 23.1300343, 113.3362528 23.1302144, 113.3356718 23.1302716, 113.3356436 23.1305085, 113.3342385 23.1307165, 113.3342687 23.1309166, 113.3334611 23.1307991, 113.3335551 23.13117, 113.3339944 23.131306, 113.3339931 23.1313605, 113.3341379 23.1314355, 113.3340097 23.1316633, 113.3337789 23.1315963, 113.3334353 23.1316105, 113.3334331 23.1323466, 113.3325735 23.1324802, 113.3326055 23.1333287, 113.3331079 23.133325, 113.3330368 23.1339742, 113.3331202 23.1345739, 113.3333162 23.1345641, 113.3333722 23.1351329))",3185.9532052367895,34.870003,1853.466899960372,43.400689758620686,1985.239104132718,39.54999990909091,,,2849.0171240557966,20.16027788888889,1723.211026691634,39.6872594516129,2212.984903948343,46.745,1886.0563013039189,36.73535448818898,1602.3351243082338,40.384,8850.820072999999,POINT (113.33547662258309 23.13292922821465)
2523,2523,康乐园,,residential,,,,,,151.0,0.0,8.0,7.0,2.0,2.0,2.0,1.0,117.0,11.0,37.970001220703125,5946.205078125,0.8969853349467259,0.0036766546418234,"POLYGON ((113.3535022 22.9495619, 113.3525869 22.9480138, 113.3536703 22.947945, 113.353689 22.9472225, 113.3559119 22.9471021, 113.3559853 22.9487784, 113.3556094 22.9488005, 113.3556878 22.9494243, 113.3535022 22.9495619))",,,1757.8630399153897,40.27875025,1944.1160252747184,38.910714285714285,2783.6291444305107,29.5225,1961.8466151166265,27.05,3109.0229328168657,49.805,2568.66949631805,31.83,1847.9751370276938,38.854829034188036,1406.9448850409512,45.750454545454545,5946.2049990000005,POINT (113.35452995135161 22.948342873143122)
2524,2524,西秀村,,residential,,,,,,173.0,1.0,18.0,5.0,0.0,29.0,7.0,2.0,94.0,0.0,18.209999084472656,4562.51025390625,0.7149594729846688,0.0015343350107323,"POLYGON ((113.3370541 23.157552, 113.3354012 23.1572029, 113.3349491 23.1584675, 113.3345273 23.1594068, 113.335243 23.1598715, 113.3352318 23.1601638, 113.3366507 23.1607368, 113.3370936 23.1604823, 113.3364056 23.1589408, 113.3362948 23.1585627, 113.3370541 23.157552))",1624.9065547517732,39.260002,1822.659949919039,27.66555572222222,1750.9671752220795,28.0430006,,,826.8363387700483,20.028793172413796,1455.729024577508,22.341428571428573,1819.4032030246394,38.819998999999996,1777.6644744655728,27.339787276595747,,,4562.51002,POINT (113.33585973371115 23.15896574059657)
2525,2525,体育西小区,,residential,,,,,,207.0,0.0,27.0,11.0,0.0,4.0,33.0,0.0,104.0,4.0,43.29999923706055,8499.76953125,1.287019195514885,0.0036892327484695,"POLYGON ((113.3191438 23.1335521, 113.3190539 23.1319799, 113.3200215 23.1319416, 113.3200473 23.1324481, 113.3212326 23.1324039, 113.3220774 23.1323799, 113.322086 23.1328384, 113.3217016 23.13286, 113.3217086 23.1332343, 113.3217059 23.1334429, 113.3191438 23.1335521))",,,1617.6659853320666,45.356481592592594,1383.1118468031664,46.96272718181819,,,3398.466647730517,19.50375,1561.3915428490816,40.44484933333333,,,1905.9684928640518,41.4945675,1379.0506566782683,43.17125,8499.770062000001,POINT (113.32035987084474 23.132839480250652)
2526,2526,龙洞街道,,residential,,,,,,54.0,0.0,7.0,2.0,1.0,6.0,2.0,5.0,16.0,0.0,41.275001525878906,1014.1100463867188,0.155521609698163,0.0025031956518802,"POLYGON ((113.3626099 23.1961235, 113.3626788 23.1973573, 113.3627539 23.1987027, 113.3644709 23.19879, 113.3644107 23.1996565, 113.3638262 23.202849, 113.3633861 23.204321, 113.3631312 23.2046137, 113.3632172 23.2049263, 113.3629656 23.2050112, 113.3609973 23.2056756, 113.360824 23.2053264, 113.3595395 23.2026322, 113.3594599 23.202439, 113.3594065 23.2022706, 113.3593567 23.2020222, 113.3593517 23.2017506, 113.3593325 23.2014058, 113.3593363 23.2011554, 113.3593967 23.1990399, 113.3608602 23.1990334, 113.360704 23.1977917, 113.3626099 23.1961235))",,,2298.16908031336,24.217857000000002,1896.247224950661,24.8,1718.7810712372793,9.265,1784.4144316299562,15.948333500000002,2326.9077810615718,16.979999,1704.7652212779637,20.136,2039.1448952097394,20.363125125,,,1014.1100012999999,POINT (113.36182119547729 23.20125873828525)
2527,2527,明珠花园,,residential,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,25.09000015258789,241.8999938964844,0.0419713030042816,0.0022705386910744,"POLYGON ((113.6638803 22.9485709, 113.6665041 22.94638, 113.6666433 22.9464224, 113.6692012 22.9511607, 113.6691739 22.9513636, 113.6673816 22.9523572, 113.6671301 22.9523093, 113.6638804 22.948808, 113.6638803 22.9485709))",,,,,,,,,,,,,1829.3871666667883,30.525,1340.6434063016557,23.486111,,,241.899999,POINT (113.66661995232529 22.949499650090754)
2528,2528,下元岗村,,residential,,,,,,139.0,1.0,18.0,2.0,1.0,19.0,8.0,3.0,67.0,0.0,39.26000213623047,3308.2451171875,0.410023819211505,0.0024071588907838,"POLYGON ((113.3383847 23.1752983, 113.338728 23.1756139, 113.338846 23.1755399, 113.3389533 23.1757076, 113.3393824 23.1755202, 113.3402568 23.175392, 113.3404285 23.1761416, 113.3404929 23.1766298, 113.3402354 23.1766298, 113.3402032 23.1770933, 113.3405251 23.1771279, 113.3405412 23.1772659, 113.3401871 23.1777295, 113.339876 23.1779958, 113.3394414 23.1779761, 113.3393556 23.1775815, 113.3389372 23.1775865, 113.3388621 23.1780204, 113.3379126 23.1777788, 113.3377087 23.177621, 113.337639 23.1774237, 113.3377195 23.1767826, 113.3375532 23.176689, 113.337462 23.1767728, 113.3373386 23.1766791, 113.3377248 23.1762698, 113.3375103 23.1760824, 113.3383847 23.1752983))",666.4652559521898,39.260002,1921.8502172642666,23.015555388888888,2488.0123977308394,22.73,2514.370140688225,9.265,2635.266668653635,19.028157947368424,2608.877503183143,21.56124975,815.2616146288489,32.164999333333334,2148.859068291884,25.069552089552232,,,3308.244989,POINT (113.33902640922119 23.17667670263374)
2529,2529,上元岗村,,residential,,,,,,113.0,1.0,18.0,1.0,1.0,4.0,5.0,3.0,58.0,0.0,28.084999084472656,2820.570068359375,0.3513857889990685,0.0023055964507316,"POLYGON ((113.3369899 23.1789673, 113.3372957 23.1789476, 113.3378643 23.1791596, 113.3386904 23.179273, 113.3387924 23.1784495, 113.3395917 23.1783854, 113.339715 23.1791004, 113.3398706 23.1800177, 113.3398781 23.1801685, 113.3392698 23.1801114, 113.3388245 23.1813491, 113.3387119 23.1814724, 113.3385939 23.1815414, 113.3375532 23.1815267, 113.3378536 23.1805946, 113.3375854 23.1804763, 113.3376283 23.1802938, 113.3369577 23.1801015, 113.3368612 23.1793125, 113.3369899 23.1789673))",1066.487234737162,39.260002,2067.6547059067616,23.64444427777778,2092.77982337344,24.915,2207.962901973843,9.265,2815.280303626945,21.64625025,2688.291310899896,18.005999999999997,943.134805905549,32.164999333333334,2161.7070166416825,25.741724051724137,,,2820.5699950000003,POINT (113.33842902083082 23.17992423185418)
2530,2530,珠江帝景,,residential,,,,,,242.0,0.0,30.0,28.0,0.0,1.0,41.0,4.0,118.0,3.0,-3.4028234663852886e+38,9910.0390625,9.050201023221702e+34,0.002804070713832,"POLYGON ((113.3215918 23.1095849, 113.3207089 23.1088788, 113.3206106 23.1087348, 113.320559 23.1084496, 113.3203585 23.1068166, 113.3205065 23.1067834, 113.3205965 23.1063105, 113.3208653 23.1053144, 113.321425 23.1052961, 113.3223006 23.1051788, 113.3228082 23.1050169, 113.3236293 23.1045221, 113.3247016 23.1045219, 113.3270237 23.1045211, 113.3271798 23.104521, 113.3269 23.10508, 113.3266126 23.1057178, 113.3263822 23.1067061, 113.3261588 23.107815, 113.3260783 23.1082203, 113.3258578 23.1085803, 113.3237567 23.1093268, 113.3229356 23.1095091, 113.3227658 23.1095351, 113.3215918 23.1095849))",,,2215.6791770961945,44.37283333333333,1752.330061637383,46.26571417857143,,,2352.1523483159203,33.675,1525.0030737392117,41.86597619512195,1991.9112433454852,30.8537495,2048.806328255441,39.079533983050865,1441.468853468955,40.888333333333335,9910.040029,POINT (113.32354824299881 23.106941831431804)
2531,2531,岑村,Cencun,residential,,,,,,87.0,1.0,10.0,4.0,21.0,2.0,5.0,2.0,18.0,0.0,13.28499984741211,1581.690185546875,0.2617332199357396,0.0015066270077589,"POLYGON ((113.370131 23.167471, 113.3708133 23.1675155, 113.3708072 23.1674009, 113.3710821 23.1674193, 113.3711188 23.1666063, 113.3715558 23.1665577, 113.3715042 23.1675141, 113.3715967 23.1675354, 113.3716488 23.1675755, 113.3721186 23.1675885, 113.3729486 23.1675876, 113.3730284 23.1675967, 113.3729894 23.168064, 113.3730425 23.1683265, 113.3731605 23.1688844, 113.3734325 23.1688503, 113.3736738 23.1682168, 113.3739218 23.1683163, 113.3739239 23.1684552, 113.3739815 23.1685534, 113.3742697 23.1687525, 113.3745964 23.1683157, 113.3749365 23.1680678, 113.3753417 23.1681989, 113.3752986 23.1683793, 113.3756434 23.1685138, 113.3757338 23.1685284, 113.3756969 23.1690969, 113.3760506 23.1691585, 113.3762576 23.1691006, 113.3764097 23.1694556, 113.376334 23.169761, 113.3764901 23.1697634, 113.3764988 23.1699276, 113.3763314 23.169941, 113.3761474 23.1702651, 113.3763589 23.1703969, 113.3762554 23.1705398, 113.3765358 23.1706632, 113.3766409 23.1704513, 113.3767128 23.1701325, 113.3763764 23.1683264, 113.3764897 23.1667776, 113.3760965 23.1667652, 113.3760791 23.1667646, 113.3759234 23.1665043, 113.3761641 23.1660097, 113.3764755 23.1658796, 113.3765436 23.1635772, 113.3766049 23.1615059, 113.3750457 23.1625346, 113.37489 23.1630031, 113.3730187 23.163636, 113.3717151 23.1647507, 113.3713702 23.1644371, 113.370881 23.1652537, 113.3699584 23.1659023, 113.370131 23.167471))",1726.035328387178,22.2,2263.8133199837403,19.0995001,1778.71546997298,20.8975,1602.8613149526868,16.45142880952381,1389.0783924436,11.690000000000001,2135.570937507291,17.6709996,1882.518148337826,22.205,2292.384832466711,19.920000222222225,,,1581.690014,POINT (113.37401987711908 23.165783639269918)
2532,2532,红花岗村,Honghuagangcun,residential,,,,,,81.0,1.0,12.0,4.0,21.0,2.0,5.0,2.0,10.0,0.0,15.920000076293944,1473.0400390625,0.2418491746312502,0.0014284625335189,"POLYGON ((113.3781885 23.1676626, 113.3771551 23.1661008, 113.3769427 23.1661659, 113.3769611 23.1642576, 113.3777099 23.1637667, 113.3782517 23.1636089, 113.3785628 23.1634388, 113.3785199 23.1631848, 113.378367 23.1629332, 113.3787633 23.1626714, 113.3790971 23.1631406, 113.380016 23.1632458, 113.3801736 23.1626479, 113.3804538 23.1626588, 113.3803824 23.162898, 113.380629 23.1629347, 113.3809103 23.1626302, 113.3817135 23.1622352, 113.3826196 23.1621181, 113.3823506 23.1627949, 113.3813172 23.1630682, 113.3811897 23.1633546, 113.3809916 23.1644609, 113.3812747 23.1648904, 113.3811897 23.1651507, 113.3809331 23.165076, 113.3804611 23.1651943, 113.3801916 23.1652588, 113.3796871 23.1646596, 113.3793637 23.1645083, 113.3778919 23.1653086, 113.3778771 23.1659186, 113.3786698 23.1671681, 113.3781885 23.1676626))",2285.919826759429,22.2,2157.1760759854456,22.397916416666664,1387.912983319632,19.2875,1711.034252308214,16.45142880952381,1925.3926050617854,11.690000000000001,2507.4948732243297,17.6709996,1834.649331961325,22.205,1507.3676496795765,17.410000399999998,,,1473.04001,POINT (113.37922858992722 23.164364868735724)
2533,2533,河水村,,residential,,,,,,138.0,1.0,14.0,1.0,0.0,19.0,5.0,3.0,69.0,0.0,31.01499938964844,3489.08984375,0.4942478730650604,0.0021429954233979,"POLYGON ((113.326256 23.1758496, 113.3262361 23.1757001, 113.3259852 23.1738146, 113.3261837 23.1731358, 113.3262558 23.1730088, 113.3257918 23.1728575, 113.3260372 23.172362, 113.3262934 23.1720372, 113.3273581 23.1720458, 113.3297772 23.1727242, 113.3299453 23.173102, 113.3292355 23.1753173, 113.3282828 23.1752056, 113.3282641 23.1757981, 113.326256 23.1758496))",1217.2564035424884,39.260002,2111.272582419538,25.224285500000008,1626.832878555594,24.915,,,2699.2656653229024,21.89578947368421,2544.4769323428177,24.132,1620.7078107696823,32.164999333333334,1862.0106144420906,25.74101433333333,,,3489.089986,POINT (113.32773333960982 23.173884565157802)
2534,2534,黄村,,residential,,,,,,82.0,0.0,6.0,9.0,1.0,1.0,0.0,7.0,50.0,1.0,33.0,2279.35009765625,0.3069669100724809,0.0027192166294281,"POLYGON ((113.4074166 23.1304969, 113.407317 23.1304053, 113.4065821 23.1297294, 113.4061935 23.1293721, 113.4059575 23.12805, 113.4060004 23.1253268, 113.4082964 23.1247348, 113.4105519 23.125156, 113.4120729 23.1259583, 113.4113434 23.1278922, 113.4104422 23.127754, 113.4102061 23.1283658, 113.4108928 23.1284447, 113.4114721 23.1292735, 113.4074166 23.1304969))",,,2165.024648582495,30.51,2707.180288556144,20.485,2045.6676946675989,23.295,2725.2771960704204,18.585,,,2178.482523803398,21.637857142857143,2114.420620517183,30.383100040000002,792.281882645278,27.455,2279.350004,POINT (113.40864558978772 23.12741560771277)
2535,2535,东莞庄村,,residential,,,,,,183.0,1.0,17.0,5.0,0.0,31.0,7.0,2.0,102.0,0.0,17.665000915527344,4892.18505859375,0.725384779545275,0.0017051601185186,"POLYGON ((113.3349243 23.1596767, 113.3344492 23.1598593, 113.3343543 23.160092, 113.3334685 23.160092, 113.3328754 23.1597721, 113.3322664 23.159823, 113.3321207 23.1597805, 113.3320111 23.1597461, 113.3313253 23.1595394, 113.3311355 23.1597284, 113.3319896 23.1598405, 113.3322805 23.1599997, 113.3325374 23.1599849, 113.332955 23.1599037, 113.3334558 23.1602725, 113.3337444 23.1604493, 113.3340997 23.1607124, 113.3351462 23.1602247, 113.335173 23.1598269, 113.3349243 23.1596767))",1536.329850112266,39.260002,1730.3956863925227,28.871470764705883,1835.2633825450216,28.0430006,,,1131.532789416854,21.260161354838715,1557.4881314851757,22.341428571428573,1764.5454046299064,38.819998999999996,1829.2960367548983,27.469607833333335,,,4892.185015000001,POINT (113.33381594546421 23.160102464445846)
2536,2536,新长湴,,residential,,,,,,126.0,2.0,18.0,1.0,8.0,12.0,8.0,3.0,57.0,0.0,26.604999542236328,2923.9501953125,0.3425986012102286,0.0023906626740663,"POLYGON ((113.3438514 23.1770219, 113.3445857 23.177293, 113.3447106 23.1783999, 113.3445366 23.1790179, 113.3450605 23.1790972, 113.3451733 23.1797191, 113.3453424 23.1802062, 113.3457144 23.1807347, 113.345114 23.1815406, 113.3438486 23.1801956, 113.3436034 23.1802247, 113.3427256 23.1791342, 113.3440463 23.1790033, 113.3438514 23.1770219))",2100.3854565670604,30.730001,1908.6646954027856,24.733333166666668,2247.306778504427,24.915,2519.0432077828323,15.722500375,2768.167093833159,17.75416675,2611.302728541108,17.379999749999996,1126.4906029966505,32.164999333333334,2391.8856234333666,25.176842070175432,,,2923.950001,POINT (113.34438747880237 23.179490698164365)
2537,2537,中海康城花园,,residential,,,,,,91.0,0.0,4.0,21.0,6.0,1.0,0.0,6.0,41.0,1.0,27.700000762939453,2437.590087890625,0.3731309602624084,0.0021114040296093,"POLYGON ((113.3962638 23.1383389, 113.3953389 23.1383269, 113.3944401 23.1379077, 113.3941681 23.1374781, 113.3942872 23.1371128, 113.394471 23.1369787, 113.3946432 23.1367711, 113.3952217 23.1363384, 113.3958339 23.1356316, 113.3961726 23.1349368, 113.3970845 23.1345894, 113.399742 23.1339426, 113.3998036 23.134506, 113.3998522 23.1355303, 113.3996134 23.1367941, 113.3994002 23.1377058, 113.3991797 23.1383012, 113.3962638 23.1383389))",,,1777.777188329305,30.069999999999997,1736.5908121934347,25.382142666666667,2425.305665159128,15.420833833333333,1992.977529820262,18.585,,,2329.631872196093,24.180833499999995,1706.952085877477,29.94500002439025,1499.019444165372,27.455,2437.590005,POINT (113.39743222037214 23.136465550921223)
2538,2538,珠江御景湾,,residential,,广州,,,,42.0,0.0,4.0,2.0,4.0,0.0,1.0,6.0,17.0,0.0,20.059999465942383,1183.625,0.1341169345217226,0.002059167245404,"POLYGON ((113.3327219 23.0550142, 113.3313701 23.0526894, 113.3358976 23.0499943, 113.3365628 23.0523142, 113.3346378 23.0537182, 113.3344634 23.0538109, 113.3339881 23.0541414, 113.3327219 23.0550142))",,,2730.2095365546434,34.595,1532.6466196595509,20.13,2645.802486266079,25.127499999999998,,,2649.422834856012,23.65,2314.632784916583,30.435833833333334,2098.7371582149435,26.967646882352938,,,1183.625002,POINT (113.33407948146343 23.052518293874662)
2539,2539,洪福新村,,residential,,,,,,68.0,0.0,7.0,10.0,2.0,0.0,15.0,9.0,13.0,0.0,-3.4028234663852886e+38,1900.824951171875,9.050201023221702e+34,0.0018813550138003,"POLYGON ((113.3505966 23.0732564, 113.3531218 23.0743862, 113.3531308 23.0741188, 113.3531534 23.0737713, 113.3532079 23.0734764, 113.3533355 23.0732007, 113.3534747 23.0729453, 113.3529412 23.0726974, 113.3528062 23.0728965, 113.3513761 23.0722373, 113.3511046 23.0724301, 113.3505966 23.0732564))",,,2242.9536086371827,34.526428571428575,2354.585315109677,29.975000299999998,2710.0376684222947,26.5275,,,2870.762011843952,25.852333066666656,1835.1380121236518,25.812222111111115,2108.754963987751,27.318076692307688,,,1900.8249980000003,POINT (113.35210058745437 23.073240334664177)
2540,2540,南区,,residential,,,,,,218.0,1.0,17.0,12.0,6.0,27.0,23.0,0.0,110.0,1.0,25.799999237060547,6096.125,0.7514306839968808,0.0018727538051482,"POLYGON ((113.3509092 23.1431401, 113.3509358 23.1423704, 113.3524217 23.1423691, 113.3527987 23.14286, 113.3527922 23.14319, 113.3509092 23.1431401))",2604.36141577823,22.2,2437.6320088721104,30.728529352941177,1919.17913936726,27.904166833333335,2730.4212003483008,16.924999999999997,2065.9240821910976,19.007963037037037,2098.147896257186,27.852826739130432,,,1773.88242705067,30.452908936363634,1415.5621784661066,29.235,6096.1250039999995,POINT (113.35181686881727 23.142783828814522)
2541,2541,海伦堡花园,,residential,,广州市 / Guangzhou,,,,157.0,0.0,4.0,2.0,1.0,0.0,1.0,33.0,114.0,2.0,25.979999542236328,4352.875,0.6525765258395441,0.001210509300043,"POLYGON ((113.5501674 23.1055236, 113.5499824 23.1054681, 113.5497714 23.1054542, 113.5481021 23.1067165, 113.5480503 23.1066774, 113.5479627 23.1065882, 113.5496828 23.1051499, 113.550171 23.1046713, 113.5502998 23.1040841, 113.5506398 23.1030941, 113.5507076 23.1029307, 113.5527486 23.1029811, 113.552913 23.1013633, 113.5533897 23.1011779, 113.5534433 23.1009904, 113.5534433 23.1007979, 113.5542372 23.1006499, 113.5545376 23.1007239, 113.5555944 23.1004624, 113.5558743 23.1005561, 113.5561371 23.1008538, 113.5567505 23.1018024, 113.5567738 23.1019833, 113.556754 23.1020919, 113.5563947 23.1025129, 113.5563177 23.1027367, 113.5563114 23.1028734, 113.5563516 23.1030069, 113.556553 23.1032946, 113.5567926 23.1035644, 113.5567103 23.1041022, 113.5568193 23.1045233, 113.5533009 23.1045583, 113.5527567 23.1047157, 113.5519747 23.1046844, 113.5516327 23.1047963, 113.5513396 23.1052597, 113.5510499 23.1051783, 113.5505885 23.1051289, 113.5501674 23.1055236))",,,2413.0221629046196,33.325001,2845.4955508921075,20.9825,854.3632197784868,14.889999,,,2822.0465012426985,30.44,2673.575708892634,29.761969575757576,1886.2215264753597,26.942938087719302,2157.6761373595937,39.32,4352.874941,POINT (113.55371394318594 23.103136417498483)
